2025-07-07 22:37:29,705 - INFO - A new study created in Journal with name: model-epidemics-gkan-epidemics_gkan_ic1_s5_pd_mult_noise_20db_2
2025-07-07 22:53:07,089 - INFO - Trial 0 finished with value: 55.30073165893555 and parameters: {'lr': 0.0028057582076672534, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 8.63200816860254e-06, 'lamb_h_net': 8.629132190071855e-06, 'grid_size_g_net': 5, 'spline_order_g_net': 3, 'range_limit_g_net': 7, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 6, 'grid_size_h_net': 18, 'spline_order_h_net': 1, 'range_limit_h_net': 2, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 4}. Best is trial 0 with value: 55.30073165893555.
2025-07-08 00:20:31,138 - INFO - Trial 12 finished with value: 55.30344772338867 and parameters: {'lr': 0.0049290512127966955, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 1.8149009903984227e-05, 'lamb_h_net': 0.007379757848965987, 'grid_size_g_net': 10, 'spline_order_g_net': 1, 'range_limit_g_net': 7, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 5, 'grid_size_h_net': 6, 'spline_order_h_net': 2, 'range_limit_h_net': 2, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.7000000000000001, 'hidden_dim_h_net': 2}. Best is trial 0 with value: 55.30073165893555.
2025-07-08 00:49:07,207 - INFO - Trial 13 finished with value: 55.30349349975586 and parameters: {'lr': 0.004069301209179191, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 1.8822031124106947e-05, 'lamb_h_net': 0.010479768358174697, 'grid_size_g_net': 8, 'spline_order_g_net': 2, 'range_limit_g_net': 6, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 5, 'grid_size_h_net': 20, 'spline_order_h_net': 2, 'range_limit_h_net': 3, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.7000000000000001, 'hidden_dim_h_net': 2}. Best is trial 0 with value: 55.30073165893555.
2025-07-08 00:54:35,921 - INFO - Trial 14 finished with value: 55.303977966308594 and parameters: {'lr': 0.013581865365741042, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.00104241405426199, 'lamb_h_net': 0.007620617950599648, 'grid_size_g_net': 8, 'spline_order_g_net': 2, 'range_limit_g_net': 4, 'mu_1_g_net': 1.0, 'mu_2_g_net': 0.30000000000000004, 'hidden_dim_g_net': 6, 'grid_size_h_net': 17, 'spline_order_h_net': 1, 'range_limit_h_net': 6, 'mu_1_h_net': 0.1, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 3}. Best is trial 0 with value: 55.30073165893555.
2025-07-08 01:09:22,766 - INFO - Trial 15 finished with value: 55.3038330078125 and parameters: {'lr': 0.0031445557660039793, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 1.4278747869693812e-05, 'lamb_h_net': 0.007623164973494162, 'grid_size_g_net': 14, 'spline_order_g_net': 3, 'range_limit_g_net': 7, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 5, 'grid_size_h_net': 5, 'spline_order_h_net': 2, 'range_limit_h_net': 3, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 5}. Best is trial 0 with value: 55.30073165893555.
2025-07-08 01:12:42,696 - INFO - Trial 16 finished with value: 55.30359649658203 and parameters: {'lr': 0.0050500119775885735, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.000133761110338866, 'lamb_h_net': 0.16372550746123102, 'grid_size_g_net': 10, 'spline_order_g_net': 1, 'range_limit_g_net': 6, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.8, 'hidden_dim_g_net': 5, 'grid_size_h_net': 11, 'spline_order_h_net': 1, 'range_limit_h_net': 2, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 4}. Best is trial 0 with value: 55.30073165893555.
2025-07-08 01:18:23,888 - INFO - Trial 17 finished with value: 55.30391311645508 and parameters: {'lr': 0.0012683967137433303, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.0028233068762504024, 'lamb_h_net': 0.9656482791446275, 'grid_size_g_net': 7, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 6, 'grid_size_h_net': 8, 'spline_order_h_net': 2, 'range_limit_h_net': 5, 'mu_1_h_net': 0.7000000000000001, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 2}. Best is trial 0 with value: 55.30073165893555.
2025-07-08 01:25:55,398 - INFO - Trial 18 finished with value: 55.30326843261719 and parameters: {'lr': 0.0027589280722310466, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 1.1554527879266649e-05, 'lamb_h_net': 0.00032231422265818966, 'grid_size_g_net': 10, 'spline_order_g_net': 1, 'range_limit_g_net': 5, 'mu_1_g_net': 0.9, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 3, 'grid_size_h_net': 18, 'spline_order_h_net': 1, 'range_limit_h_net': 2, 'mu_1_h_net': 0.4, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 6}. Best is trial 0 with value: 55.30073165893555.
2025-07-08 01:31:37,011 - INFO - Trial 19 finished with value: 55.30373001098633 and parameters: {'lr': 0.0028173172403669526, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.00883566711899784, 'lamb_h_net': 5.965785048857692e-06, 'grid_size_g_net': 16, 'spline_order_g_net': 3, 'range_limit_g_net': 5, 'mu_1_g_net': 0.9, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 3, 'grid_size_h_net': 18, 'spline_order_h_net': 1, 'range_limit_h_net': 4, 'mu_1_h_net': 0.30000000000000004, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 6}. Best is trial 0 with value: 55.30073165893555.
2025-07-08 01:33:31,404 - INFO - Trial 20 finished with value: 55.3040885925293 and parameters: {'lr': 0.0007843208157027176, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 6.483331086799527e-06, 'lamb_h_net': 0.00020004921250488575, 'grid_size_g_net': 20, 'spline_order_g_net': 2, 'range_limit_g_net': 4, 'mu_1_g_net': 1.0, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 3, 'grid_size_h_net': 18, 'spline_order_h_net': 1, 'range_limit_h_net': 2, 'mu_1_h_net': 0.4, 'mu_2_h_net': 0.1, 'hidden_dim_h_net': 6}. Best is trial 0 with value: 55.30073165893555.
2025-07-08 01:46:32,845 - INFO - Trial 21 finished with value: 55.30282974243164 and parameters: {'lr': 0.005316284867336293, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 2.461304389679021e-05, 'lamb_h_net': 0.0018131339043693205, 'grid_size_g_net': 10, 'spline_order_g_net': 1, 'range_limit_g_net': 8, 'mu_1_g_net': 0.9, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 3, 'grid_size_h_net': 16, 'spline_order_h_net': 2, 'range_limit_h_net': 2, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 5}. Best is trial 0 with value: 55.30073165893555.
2025-07-08 01:56:02,939 - INFO - Trial 22 finished with value: 55.30391311645508 and parameters: {'lr': 0.0025586597581457055, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.00030407484844951436, 'lamb_h_net': 0.0005244683635902504, 'grid_size_g_net': 9, 'spline_order_g_net': 1, 'range_limit_g_net': 8, 'mu_1_g_net': 0.9, 'mu_2_g_net': 0.4, 'hidden_dim_g_net': 3, 'grid_size_h_net': 16, 'spline_order_h_net': 1, 'range_limit_h_net': 2, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 5}. Best is trial 0 with value: 55.30073165893555.
2025-07-08 02:01:59,605 - INFO - Trial 23 finished with value: 55.30365753173828 and parameters: {'lr': 0.00504516835394096, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 2.3877895567862946e-05, 'lamb_h_net': 0.002275847622634648, 'grid_size_g_net': 12, 'spline_order_g_net': 1, 'range_limit_g_net': 6, 'mu_1_g_net': 0.7000000000000001, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 2, 'grid_size_h_net': 19, 'spline_order_h_net': 1, 'range_limit_h_net': 5, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 6}. Best is trial 0 with value: 55.30073165893555.
2025-07-08 02:09:32,109 - INFO - Trial 24 finished with value: 55.30312728881836 and parameters: {'lr': 0.013088564408577188, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 5.585480031781881e-06, 'lamb_h_net': 0.00030074676758216787, 'grid_size_g_net': 7, 'spline_order_g_net': 1, 'range_limit_g_net': 8, 'mu_1_g_net': 0.9, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 3, 'grid_size_h_net': 18, 'spline_order_h_net': 1, 'range_limit_h_net': 3, 'mu_1_h_net': 0.4, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 5}. Best is trial 0 with value: 55.30073165893555.
2025-07-08 02:17:53,504 - INFO - Trial 25 finished with value: 55.30375289916992 and parameters: {'lr': 0.01775678737985337, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 4.364521475091973e-06, 'lamb_h_net': 0.0025570196719655303, 'grid_size_g_net': 6, 'spline_order_g_net': 2, 'range_limit_g_net': 10, 'mu_1_g_net': 1.0, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 2, 'grid_size_h_net': 16, 'spline_order_h_net': 2, 'range_limit_h_net': 3, 'mu_1_h_net': 0.1, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 4}. Best is trial 0 with value: 55.30073165893555.
2025-07-08 02:26:42,491 - INFO - Trial 26 finished with value: 55.2994384765625 and parameters: {'lr': 0.03249726587345357, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 4.454296594402878e-05, 'lamb_h_net': 4.2414067280920524e-05, 'grid_size_g_net': 7, 'spline_order_g_net': 1, 'range_limit_g_net': 8, 'mu_1_g_net': 0.7000000000000001, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 3, 'grid_size_h_net': 13, 'spline_order_h_net': 1, 'range_limit_h_net': 1, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.5, 'hidden_dim_h_net': 5}. Best is trial 26 with value: 55.2994384765625.
2025-07-08 02:32:34,750 - INFO - Trial 27 finished with value: 55.30259704589844 and parameters: {'lr': 0.04941536736782304, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 7.068001935985868e-05, 'lamb_h_net': 3.644997483245398e-05, 'grid_size_g_net': 6, 'spline_order_g_net': 1, 'range_limit_g_net': 8, 'mu_1_g_net': 0.5, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 4, 'grid_size_h_net': 12, 'spline_order_h_net': 2, 'range_limit_h_net': 1, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.5, 'hidden_dim_h_net': 5}. Best is trial 26 with value: 55.2994384765625.
2025-07-08 02:41:19,034 - INFO - Trial 28 finished with value: 55.30096435546875 and parameters: {'lr': 0.043699072410128006, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.00027768676140203894, 'lamb_h_net': 3.170609474284659e-05, 'grid_size_g_net': 5, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.5, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 4, 'grid_size_h_net': 12, 'spline_order_h_net': 2, 'range_limit_h_net': 1, 'mu_1_h_net': 0.30000000000000004, 'mu_2_h_net': 0.5, 'hidden_dim_h_net': 4}. Best is trial 26 with value: 55.2994384765625.
2025-07-08 02:43:17,293 - INFO - Trial 29 finished with value: 55.29890823364258 and parameters: {'lr': 0.029135907410079393, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.00023664474677605573, 'lamb_h_net': 1.0346716843652934e-05, 'grid_size_g_net': 5, 'spline_order_g_net': 3, 'range_limit_g_net': 10, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 1, 'grid_size_h_net': 13, 'spline_order_h_net': 1, 'range_limit_h_net': 1, 'mu_1_h_net': 0.30000000000000004, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 4}. Best is trial 29 with value: 55.29890823364258.
2025-07-08 02:51:35,162 - INFO - Trial 30 finished with value: 55.295494079589844 and parameters: {'lr': 0.02362833408331455, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.00016468856658753868, 'lamb_h_net': 7.044818818134885e-06, 'grid_size_g_net': 7, 'spline_order_g_net': 3, 'range_limit_g_net': 10, 'mu_1_g_net': 0.7000000000000001, 'mu_2_g_net': 0.30000000000000004, 'hidden_dim_g_net': 1, 'grid_size_h_net': 14, 'spline_order_h_net': 1, 'range_limit_h_net': 1, 'mu_1_h_net': 0.1, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 3}. Best is trial 30 with value: 55.295494079589844.
2025-07-08 02:54:55,977 - INFO - Trial 31 finished with value: 55.301963806152344 and parameters: {'lr': 0.02453951814499966, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 3.922272274401919e-05, 'lamb_h_net': 7.283812310813566e-06, 'grid_size_g_net': 7, 'spline_order_g_net': 3, 'range_limit_g_net': 10, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.30000000000000004, 'hidden_dim_g_net': 1, 'grid_size_h_net': 14, 'spline_order_h_net': 1, 'range_limit_h_net': 1, 'mu_1_h_net': 0.1, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 3}. Best is trial 30 with value: 55.295494079589844.
2025-07-08 03:01:15,286 - INFO - Trial 32 finished with value: 55.29676818847656 and parameters: {'lr': 0.03231240537878768, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.00017287412334936945, 'lamb_h_net': 1.8518045822213914e-06, 'grid_size_g_net': 6, 'spline_order_g_net': 3, 'range_limit_g_net': 10, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 1, 'grid_size_h_net': 13, 'spline_order_h_net': 1, 'range_limit_h_net': 1, 'mu_1_h_net': 0.1, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 4}. Best is trial 30 with value: 55.295494079589844.
2025-07-08 03:03:29,026 - INFO - Trial 33 finished with value: 55.30043411254883 and parameters: {'lr': 0.03246825155371493, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.00017224800990168424, 'lamb_h_net': 1.035248314575582e-06, 'grid_size_g_net': 5, 'spline_order_g_net': 3, 'range_limit_g_net': 10, 'mu_1_g_net': 0.7000000000000001, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 1, 'grid_size_h_net': 13, 'spline_order_h_net': 1, 'range_limit_h_net': 1, 'mu_1_h_net': 0.1, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 4}. Best is trial 30 with value: 55.295494079589844.
2025-07-08 03:07:08,158 - INFO - Trial 34 finished with value: 55.299686431884766 and parameters: {'lr': 0.03067754246359268, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.0005936804938865708, 'lamb_h_net': 3.2488002257572784e-06, 'grid_size_g_net': 6, 'spline_order_g_net': 3, 'range_limit_g_net': 9, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.30000000000000004, 'hidden_dim_g_net': 1, 'grid_size_h_net': 14, 'spline_order_h_net': 1, 'range_limit_h_net': 1, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.9, 'hidden_dim_h_net': 3}. Best is trial 30 with value: 55.295494079589844.
2025-07-08 03:11:03,053 - INFO - Trial 35 finished with value: 55.30091094970703 and parameters: {'lr': 0.025773006885239286, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.0008116162791971021, 'lamb_h_net': 8.65128157176876e-05, 'grid_size_g_net': 8, 'spline_order_g_net': 3, 'range_limit_g_net': 10, 'mu_1_g_net': 0.4, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 1, 'grid_size_h_net': 11, 'spline_order_h_net': 1, 'range_limit_h_net': 2, 'mu_1_h_net': 0.1, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 4}. Best is trial 30 with value: 55.295494079589844.
2025-07-08 03:14:29,782 - INFO - Trial 36 finished with value: 55.294620513916016 and parameters: {'lr': 0.019227498934260078, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.003677188709723715, 'lamb_h_net': 2.6850009281248744e-06, 'grid_size_g_net': 7, 'spline_order_g_net': 3, 'range_limit_g_net': 9, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.4, 'hidden_dim_g_net': 2, 'grid_size_h_net': 14, 'spline_order_h_net': 1, 'range_limit_h_net': 1, 'mu_1_h_net': 0.30000000000000004, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 3}. Best is trial 36 with value: 55.294620513916016.
2025-07-08 03:18:46,070 - INFO - Trial 37 finished with value: 55.300357818603516 and parameters: {'lr': 0.01601330091566196, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.00742534650193741, 'lamb_h_net': 2.619652838943895e-06, 'grid_size_g_net': 9, 'spline_order_g_net': 3, 'range_limit_g_net': 9, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.4, 'hidden_dim_g_net': 1, 'grid_size_h_net': 15, 'spline_order_h_net': 1, 'range_limit_h_net': 1, 'mu_1_h_net': 0.30000000000000004, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 3}. Best is trial 36 with value: 55.294620513916016.
2025-07-08 03:20:40,861 - INFO - Trial 38 finished with value: 55.303955078125 and parameters: {'lr': 0.010111300274442842, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.005911878094154393, 'lamb_h_net': 1.070349248566145e-05, 'grid_size_g_net': 5, 'spline_order_g_net': 3, 'range_limit_g_net': 10, 'mu_1_g_net': 0.5, 'mu_2_g_net': 0.4, 'hidden_dim_g_net': 2, 'grid_size_h_net': 11, 'spline_order_h_net': 1, 'range_limit_h_net': 9, 'mu_1_h_net': 0.30000000000000004, 'mu_2_h_net': 0.8, 'hidden_dim_h_net': 3}. Best is trial 36 with value: 55.294620513916016.
