
Epoch 0, train loss: 0.1239, val loss: 0.3400
Epoch 10, train loss: 0.0362, val loss: 0.1116
Epoch 20, train loss: 0.0203, val loss: 0.0611
Epoch 30, train loss: 0.0117, val loss: 0.0163
Epoch 40, train loss: 0.0090, val loss: 0.0158
Epoch 0, train loss: 0.1239, val loss: 0.3400
Epoch 10, train loss: 0.0362, val loss: 0.1116
Epoch 20, train loss: 0.0203, val loss: 0.0611
Epoch 30, train loss: 0.0117, val loss: 0.0163
Epoch 40, train loss: 0.0090, val loss: 0.0158
Epoch 50, train loss: 0.0071, val loss: 0.0066
Epoch 60, train loss: 0.0070, val loss: 0.0057
Epoch 0, train loss: 0.1239, val loss: 0.3985
Epoch 10, train loss: 0.1040, val loss: 0.3335
Epoch 20, train loss: 0.0843, val loss: 0.2691
Epoch 30, train loss: 0.0648, val loss: 0.2055
Epoch 40, train loss: 0.0456, val loss: 0.1426
Epoch 0, train loss: 0.1239, val loss: 0.3985
Epoch 10, train loss: 0.1040, val loss: 0.3335
Epoch 20, train loss: 0.0843, val loss: 0.2691
Epoch 30, train loss: 0.0648, val loss: 0.2055
Epoch 40, train loss: 0.0456, val loss: 0.1426
Epoch 50, train loss: 0.0269, val loss: 0.0805
Epoch 60, train loss: 0.0099, val loss: 0.0203
Epoch 70, train loss: 0.0092, val loss: 0.0153
Epoch 80, train loss: 0.0087, val loss: 0.0085
Epoch 90, train loss: 0.0072, val loss: 0.0106
Inferred coeffs for Canada: [2.5289373  2.4044645  0.06049225]
Epoch 0, train loss: 0.0261, val loss: 0.0418
Epoch 10, train loss: 0.0129, val loss: 0.0506
Epoch 20, train loss: 0.0040, val loss: 0.0268
Epoch 30, train loss: 0.0030, val loss: 0.0210
Epoch 40, train loss: 0.0023, val loss: 0.0278
Epoch 0, train loss: 0.0261, val loss: 0.0418
Epoch 10, train loss: 0.0129, val loss: 0.0506
Epoch 20, train loss: 0.0040, val loss: 0.0268
Epoch 30, train loss: 0.0030, val loss: 0.0210
Epoch 40, train loss: 0.0023, val loss: 0.0278
Epoch 0, train loss: 0.0261, val loss: 0.1060
Epoch 10, train loss: 0.0043, val loss: 0.0347
Epoch 20, train loss: 0.0049, val loss: 0.0142
Epoch 30, train loss: 0.0031, val loss: 0.0372
Epoch 40, train loss: 0.0023, val loss: 0.0223
Epoch 0, train loss: 0.0261, val loss: 0.1060
Epoch 10, train loss: 0.0043, val loss: 0.0347
Epoch 20, train loss: 0.0049, val loss: 0.0142
Epoch 30, train loss: 0.0031, val loss: 0.0372
Epoch 40, train loss: 0.0023, val loss: 0.0223
Inferred coeffs for United Kingdom: [2.4808297  2.4515662  0.01133688]
Epoch 0, train loss: 0.0270, val loss: 0.0071
Epoch 10, train loss: 0.0076, val loss: 0.0430
Epoch 20, train loss: 0.0069, val loss: 0.0297
Epoch 30, train loss: 0.0073, val loss: 0.0255
Epoch 40, train loss: 0.0071, val loss: 0.0188
Epoch 0, train loss: 0.0270, val loss: 0.0071
Epoch 10, train loss: 0.0076, val loss: 0.0430
Epoch 20, train loss: 0.0069, val loss: 0.0297
Epoch 30, train loss: 0.0073, val loss: 0.0255
Epoch 40, train loss: 0.0071, val loss: 0.0188
Epoch 50, train loss: 0.0067, val loss: 0.0113
Epoch 0, train loss: 0.0270, val loss: 0.0535
Epoch 10, train loss: 0.0071, val loss: 0.0134
Epoch 20, train loss: 0.0091, val loss: 0.0353
Epoch 30, train loss: 0.0067, val loss: 0.0123
Epoch 0, train loss: 0.0270, val loss: 0.0535
Epoch 10, train loss: 0.0071, val loss: 0.0134
Epoch 20, train loss: 0.0091, val loss: 0.0353
Epoch 30, train loss: 0.0067, val loss: 0.0123
Inferred coeffs for Spain: [2.4738777  2.4592094  0.00502673]
Epoch 0, train loss: 0.0058, val loss: 0.0327
Epoch 10, train loss: 0.0054, val loss: 0.0005
Epoch 20, train loss: 0.0028, val loss: 0.0159
Epoch 30, train loss: 0.0019, val loss: 0.0048
Epoch 40, train loss: 0.0016, val loss: 0.0110
Epoch 0, train loss: 0.0058, val loss: 0.0327
Epoch 10, train loss: 0.0054, val loss: 0.0005
Epoch 20, train loss: 0.0028, val loss: 0.0159
Epoch 30, train loss: 0.0019, val loss: 0.0048
Epoch 40, train loss: 0.0016, val loss: 0.0110
Epoch 0, train loss: 0.0058, val loss: 0.0212
Epoch 10, train loss: 0.0014, val loss: 0.0093
Epoch 20, train loss: 0.0013, val loss: 0.0069
Epoch 30, train loss: 0.0013, val loss: 0.0094
Epoch 0, train loss: 0.0058, val loss: 0.0212
Epoch 10, train loss: 0.0014, val loss: 0.0093
Epoch 20, train loss: 0.0013, val loss: 0.0069
Epoch 30, train loss: 0.0013, val loss: 0.0094
Inferred coeffs for Greece: [2.4694138e+00 2.4636698e+00 5.5803033e-04]
Epoch 0, train loss: 0.0048, val loss: 0.0301
Epoch 10, train loss: 0.0062, val loss: 0.0030
Epoch 20, train loss: 0.0027, val loss: 0.0186
Epoch 30, train loss: 0.0011, val loss: 0.0178
Epoch 0, train loss: 0.0048, val loss: 0.0301
Epoch 10, train loss: 0.0062, val loss: 0.0030
Epoch 20, train loss: 0.0027, val loss: 0.0186
Epoch 30, train loss: 0.0011, val loss: 0.0178
Epoch 0, train loss: 0.0048, val loss: 0.0226
Epoch 10, train loss: 0.0011, val loss: 0.0164
Epoch 20, train loss: 0.0013, val loss: 0.0112
Epoch 30, train loss: 0.0011, val loss: 0.0130
Epoch 0, train loss: 0.0048, val loss: 0.0226
