
Epoch 0, train loss: 0.0023, val loss: 0.0543
Epoch 10, train loss: 0.0088, val loss: 0.0249
Epoch 20, train loss: 0.0021, val loss: 0.0099
Epoch 30, train loss: 0.0029, val loss: 0.0100
Epoch 40, train loss: 0.0026, val loss: 0.0030
Epoch 0, train loss: 0.0023, val loss: 0.0543
Epoch 10, train loss: 0.0088, val loss: 0.0249
Epoch 20, train loss: 0.0021, val loss: 0.0099
Epoch 30, train loss: 0.0029, val loss: 0.0100
Epoch 40, train loss: 0.0026, val loss: 0.0030
Epoch 0, train loss: 0.0023, val loss: 0.0017
Epoch 10, train loss: 0.0023, val loss: 0.0012
Epoch 20, train loss: 0.0022, val loss: 0.0014
Epoch 30, train loss: 0.0022, val loss: 0.0021
Epoch 0, train loss: 0.0023, val loss: 0.0017
Epoch 10, train loss: 0.0023, val loss: 0.0012
Epoch 20, train loss: 0.0022, val loss: 0.0014
Epoch 30, train loss: 0.0022, val loss: 0.0021
Inferred coeffs for Iceland: [ 2.4641352e+00  2.4689639e+00  1.0000000e+06  1.0000000e-06
 -1.9900196e-03]
Epoch 0, train loss: 0.1713, val loss: 0.4978
Epoch 10, train loss: 0.0197, val loss: 0.0962
Epoch 20, train loss: 0.0097, val loss: 0.0466
Epoch 30, train loss: 0.0074, val loss: 0.0101
Epoch 40, train loss: 0.0035, val loss: 0.0046
Epoch 0, train loss: 0.1713, val loss: 0.4978
Epoch 10, train loss: 0.0197, val loss: 0.0962
Epoch 20, train loss: 0.0097, val loss: 0.0466
Epoch 30, train loss: 0.0074, val loss: 0.0101
Epoch 40, train loss: 0.0035, val loss: 0.0046
Epoch 50, train loss: 0.0027, val loss: 0.0034
Epoch 60, train loss: 0.0020, val loss: 0.0078
Epoch 70, train loss: 0.0020, val loss: 0.0055
Epoch 80, train loss: 0.0019, val loss: 0.0060
Epoch 0, train loss: 0.1713, val loss: 0.5520
Epoch 10, train loss: 0.1524, val loss: 0.4917
Epoch 20, train loss: 0.1333, val loss: 0.4305
Epoch 30, train loss: 0.1140, val loss: 0.3684
Epoch 40, train loss: 0.0945, val loss: 0.3052
Epoch 0, train loss: 0.1713, val loss: 0.5520
Epoch 10, train loss: 0.1524, val loss: 0.4917
Epoch 20, train loss: 0.1333, val loss: 0.4305
Epoch 30, train loss: 0.1140, val loss: 0.3684
Epoch 40, train loss: 0.0945, val loss: 0.3052
Epoch 50, train loss: 0.0748, val loss: 0.2409
Epoch 60, train loss: 0.0548, val loss: 0.1755
Epoch 70, train loss: 0.0346, val loss: 0.1089
Epoch 80, train loss: 0.0141, val loss: 0.0412
Epoch 90, train loss: 0.0051, val loss: 0.0154
Inferred coeffs for Canada: [2.3773990e+00 2.5567064e+00 1.0000000e+06 1.0000000e-06 8.3512962e-02]
Epoch 0, train loss: 0.0452, val loss: 0.0708
Epoch 10, train loss: 0.0107, val loss: 0.0194
Epoch 20, train loss: 0.0047, val loss: 0.0048
Epoch 30, train loss: 0.0039, val loss: 0.0077
Epoch 40, train loss: 0.0019, val loss: 0.0237
Epoch 0, train loss: 0.0452, val loss: 0.0708
Epoch 10, train loss: 0.0107, val loss: 0.0194
Epoch 20, train loss: 0.0047, val loss: 0.0048
Epoch 30, train loss: 0.0039, val loss: 0.0077
Epoch 40, train loss: 0.0019, val loss: 0.0237
Epoch 0, train loss: 0.0452, val loss: 0.1239
Epoch 10, train loss: 0.0270, val loss: 0.0649
Epoch 20, train loss: 0.0087, val loss: 0.0050
Epoch 30, train loss: 0.0052, val loss: 0.0347
Epoch 40, train loss: 0.0018, val loss: 0.0138
Epoch 0, train loss: 0.0452, val loss: 0.1239
Epoch 10, train loss: 0.0270, val loss: 0.0649
Epoch 20, train loss: 0.0087, val loss: 0.0050
Epoch 30, train loss: 0.0052, val loss: 0.0347
Epoch 40, train loss: 0.0018, val loss: 0.0138
Epoch 50, train loss: 0.0019, val loss: 0.0156
Inferred coeffs for Algeria: [2.4428666e+00 2.4902415e+00 1.0000000e+06 1.0000000e-06 1.8051544e-02]
Epoch 0, train loss: 0.0190, val loss: 0.0072
Epoch 10, train loss: 0.0012, val loss: 0.0124
Epoch 20, train loss: 0.0030, val loss: 0.0070
Epoch 30, train loss: 0.0030, val loss: 0.0092
Epoch 40, train loss: 0.0007, val loss: 0.0089
Epoch 0, train loss: 0.0190, val loss: 0.0072
Epoch 10, train loss: 0.0012, val loss: 0.0124
Epoch 20, train loss: 0.0030, val loss: 0.0070
Epoch 30, train loss: 0.0030, val loss: 0.0092
Epoch 40, train loss: 0.0007, val loss: 0.0089
Epoch 50, train loss: 0.0010, val loss: 0.0039
Epoch 60, train loss: 0.0007, val loss: 0.0070
Epoch 0, train loss: 0.0190, val loss: 0.0605
Epoch 10, train loss: 0.0010, val loss: 0.0013
Epoch 20, train loss: 0.0023, val loss: 0.0008
Epoch 30, train loss: 0.0009, val loss: 0.0046
Epoch 40, train loss: 0.0010, val loss: 0.0073
Epoch 0, train loss: 0.0190, val loss: 0.0605
Epoch 10, train loss: 0.0010, val loss: 0.0013
Epoch 20, train loss: 0.0023, val loss: 0.0008
Epoch 30, train loss: 0.0009, val loss: 0.0046
Epoch 40, train loss: 0.0010, val loss: 0.0073
Epoch 50, train loss: 0.0008, val loss: 0.0045
Inferred coeffs for Burkina Faso: [2.4531770e+00 2.4789612e+00 1.0000000e+06 1.0000000e-06 7.9317512e-03]
Epoch 0, train loss: 0.0057, val loss: 0.0479
Epoch 10, train loss: 0.0062, val loss: 0.0188
Epoch 20, train loss: 0.0023, val loss: 0.0040
Epoch 30, train loss: 0.0022, val loss: 0.0131
Epoch 40, train loss: 0.0010, val loss: 0.0101
Epoch 0, train loss: 0.0057, val loss: 0.0479
Epoch 10, train loss: 0.0062, val loss: 0.0188
Epoch 20, train loss: 0.0023, val loss: 0.0040
Epoch 30, train loss: 0.0022, val loss: 0.0131
Epoch 40, train loss: 0.0010, val loss: 0.0101
Epoch 0, train loss: 0.0057, val loss: 0.0052
Epoch 10, train loss: 0.0011, val loss: 0.0060
Epoch 20, train loss: 0.0012, val loss: 0.0104
